time,temperature,noise,gas,traffic_density
1627352349.8183057,38,712,0,23.630024598919775
1627352354.8183057,45,616,1,28.979755052938255
1627352359.8183057,29,396,0,10.798550275072946
1627352364.8183057,31,558,1,13.722963284580167
1627352369.8183057,21,542,1,9.152668670811966
1627352374.8183057,37,647,1,29.529864101791112
1627352379.8183057,28,243,1,9.950466298894417
1627352384.8183057,29,650,0,9.071224293553378
1627352389.8183057,44,688,1,36.492029915358955
1627352394.8183057,40,741,1,35.21926917636261
1627352399.8183057,43,410,0,16.628257883019014
1627352404.8183057,42,737,0,32.60931440821857
1627352409.8183057,32,624,0,13.639192587402583
1627352414.8183057,20,401,1,0.0
1627352419.8183057,23,468,1,9.957658687548822
1627352424.8183057,35,272,1,17.260055239672187
1627352429.8183057,28,386,1,7.348463718404057
1627352434.8183057,30,610,0,9.654173346794668
1627352439.8183057,41,535,1,26.831941036029722
1627352444.8183057,28,376,0,9.532924866055753
1627352449.8183057,47,303,1,25.27092612936154
1627352454.8183057,42,293,0,19.225236373048375
1627352459.8183057,42,480,1,31.359614331953836
1627352464.8183057,34,505,1,14.593556492359014
1627352469.8183057,50,764,0,42.07003947217594
1627352474.8183057,30,678,1,15.988374768983954
1627352479.8183057,33,773,1,28.043669503913765
1627352484.8183057,32,409,0,5.171919373805453
1627352489.8183057,37,495,1,22.4200694846395
1627352494.8183057,41,359,1,17.942879596236388
1627352499.8183057,21,217,1,0.0
1627352504.8183057,48,725,0,38.10537475552623
1627352509.8183057,20,424,1,0.3824071394244979
1627352514.8183057,37,764,0,22.98640335875996
1627352519.8183057,27,289,1,8.923221689974937
1627352524.8183057,36,779,1,27.166152240055176
1627352529.8183057,36,692,0,17.97288171399671
1627352534.8183057,28,617,1,17.091750962334007
1627352539.8183057,24,273,0,0.0
1627352544.8183057,45,397,1,22.25438631479055
1627352549.8183057,33,448,1,12.315693697671088
1627352554.8183057,38,581,1,23.812091439387878
1627352559.8183057,40,568,0,24.9474763318477
1627352564.8183057,50,345,1,34.660838519509014
1627352569.8183057,40,610,1,24.297479130407616
1627352574.8183057,43,410,0,25.55469278099542
1627352579.8183057,33,430,0,14.64011917230429
1627352584.8183057,31,416,0,9.106345222113493
1627352589.8183057,46,400,1,29.67577335576035
1627352594.8183057,42,290,0,13.514118503556993
1627352599.8183057,50,348,0,24.864245614992605
1627352604.8183057,48,494,0,24.097802067836984
1627352609.8183057,27,242,1,1.9953753266116074
1627352614.8183057,44,285,0,15.711153036660994
1627352619.8183057,23,755,1,19.336189693628825
1627352624.8183057,39,245,0,11.184927277389615
1627352629.8183057,28,257,0,3.704004416482138
1627352634.8183057,30,677,1,15.308644931142434
1627352639.8183057,47,387,1,27.86920885549703
1627352644.8183057,27,684,1,19.100296160041065
1627352649.8183057,46,208,1,18.52338037239811
1627352654.8183057,38,328,0,15.134678829615108
1627352659.8183057,27,373,1,5.701014779822551
1627352664.8183057,26,234,0,0.0
1627352669.8183057,33,556,0,15.649310959962014
1627352674.8183057,47,685,1,33.6043574717767
1627352679.8183057,20,295,1,3.8995919349971366
1627352684.8183057,42,377,0,19.481373927595627
1627352689.8183057,20,646,0,8.91827849803826
1627352694.8183057,43,249,1,18.326683807256263
1627352699.8183057,34,383,1,17.49065030357859
1627352704.8183057,45,796,0,30.192224942091173
1627352709.8183057,20,580,0,0.0
1627352714.8183057,43,721,1,31.78087307617511
1627352719.8183057,45,483,0,28.58568520018096
1627352724.8183057,45,466,1,24.71170834074409
1627352729.8183057,28,413,1,8.252483779953902
1627352734.8183057,44,665,0,29.173652557023935
1627352739.8183057,32,594,0,10.8072252010802
1627352744.8183057,32,671,1,23.103534570093142
1627352749.8183057,22,503,1,8.87795887273833
1627352754.8183057,44,678,0,28.728093778712466
1627352759.8183057,30,690,0,18.110742700924174
1627352764.8183057,33,651,0,18.12640478204873
1627352769.8183057,44,260,0,13.242893513420102
1627352774.8183057,41,272,0,15.876680587053738
1627352779.8183057,49,205,0,25.04863930968398
1627352784.8183057,23,350,1,0.0
1627352789.8183057,48,479,0,30.358623598537463
1627352794.8183057,29,527,1,15.079067079831535
1627352799.8183057,47,377,1,30.96393794000749
1627352804.8183057,21,520,0,0.0
1627352809.8183057,29,246,0,4.839710918039547
1627352814.8183057,28,277,1,4.791567409902257
1627352819.8183057,50,512,1,39.20665225310797
1627352824.8183057,41,649,1,29.058977887491093
1627352829.8183057,46,543,0,25.6100777818464
1627352834.8183057,43,619,0,27.08839661604683
1627352839.8183057,29,430,1,17.094901076264712
1627352844.8183057,36,273,0,13.11193354251331
1627352849.8183057,39,652,0,21.99258562471364
1627352854.8183057,40,541,0,16.14818207389364
1627352859.8183057,29,349,1,14.4235840729022
1627352864.8183057,44,487,1,32.862834034271465
1627352869.8183057,47,559,0,29.492446433494877
1627352874.8183057,50,498,1,36.75025420777745
1627352879.8183057,21,761,0,3.823904572260534
1627352884.8183057,30,345,0,1.0605428188519264
1627352889.8183057,40,645,0,21.179108917543665
1627352894.8183057,40,411,1,22.604823409389926
1627352899.8183057,34,218,1,9.674395053429716
1627352904.8183057,42,454,1,23.00829555424366
1627352909.8183057,20,282,0,0.0
1627352914.8183057,22,380,1,8.649089431005052
1627352919.8183057,36,771,0,26.550544164161664
1627352924.8183057,39,387,1,24.414210549406945
1627352929.8183057,27,537,0,8.606809727486393
1627352934.8183057,41,450,1,24.73640346338552
1627352939.8183057,30,296,0,8.712119023355669
1627352944.8183057,30,418,1,10.845337734281927
1627352949.8183057,41,715,0,22.073880584656305
1627352954.8183057,43,416,1,26.29972184542072
1627352959.8183057,44,531,0,20.796578905340205
1627352964.8183057,43,706,1,35.13069119126024
1627352969.8183057,41,313,0,20.133877009957025
1627352974.8183057,22,326,0,0.0
1627352979.8183057,43,583,0,26.23976499907254
1627352984.8183057,28,270,0,4.520486183191452
1627352989.8183057,41,510,0,16.54410429498629
1627352994.8183057,37,358,0,12.839273570658495
1627352999.8183057,27,787,1,23.084643748152594
1627353004.8183057,39,687,0,20.67194661397008
1627353009.8183057,27,279,1,7.2921403588455185
1627353014.8183057,25,204,0,1.7653252304704967
1627353019.8183057,50,560,1,40.090405854213046
1627353024.8183057,44,594,1,33.87582790061335
1627353029.8183057,26,649,1,15.50813464602994
1627353034.8183057,22,752,1,10.909391731407759
1627353039.8183057,45,533,1,31.231205639760827
1627353044.8183057,24,287,1,6.604024415961702
1627353049.8183057,36,425,1,21.502111922175935
1627353054.8183057,40,334,0,18.133901405256047
1627353059.8183057,30,698,0,17.175314604164978
1627353064.8183057,26,356,1,4.9472552413404935
1627353069.8183057,47,750,1,38.559642976374775
1627353074.8183057,25,235,0,0.40589725206115723
1627353079.8183057,20,783,1,14.341455867749977
1627353084.8183057,21,785,0,6.783795775487506
1627353089.8183057,22,330,0,0.0
1627353094.8183057,28,434,0,2.893517936241462
1627353099.8183057,37,409,1,19.11269380468172
1627353104.8183057,48,423,1,32.55517821946334
1627353109.8183057,35,658,0,14.772427406575302
1627353114.8183057,42,525,0,22.18717029204616
1627353119.8183057,35,337,0,14.344869961046705
1627353124.8183057,44,583,0,27.4795119851802
1627353129.8183057,39,323,1,23.241028813335042
1627353134.8183057,43,371,0,23.42015169018716
1627353139.8183057,44,316,1,23.562252499144115
1627353144.8183057,42,784,0,25.377426627205995
1627353149.8183057,29,509,1,18.059541489003017
1627353154.8183057,24,355,1,3.127681529241731
1627353159.8183057,20,287,1,0.4284157373305666
1627353164.8183057,36,672,1,24.536419809735225
1627353169.8183057,40,717,0,22.400712480019436
1627353174.8183057,43,735,1,30.816167212514674
1627353179.8183057,35,213,1,8.615325232354762
1627353184.8183057,47,593,1,30.284801125945773
1627353189.8183057,25,203,1,0.0
1627353194.8183057,43,795,1,40.53768290193305
1627353199.8183057,39,377,0,17.299525836158956
1627353204.8183057,39,511,1,20.514535645097194
1627353209.8183057,23,644,0,2.007938974538704
1627353214.8183057,26,794,1,21.906896546292423
1627353219.8183057,38,323,0,12.601369548416557
1627353224.8183057,45,629,1,29.899939861972538
1627353229.8183057,45,200,1,24.3740672460143
1627353234.8183057,46,556,1,36.80443233116826
1627353239.8183057,38,582,1,23.310914023279153
1627353244.8183057,30,328,1,8.151992620951575
1627353249.8183057,40,637,1,32.24184777567568
1627353254.8183057,26,390,1,7.455941527015848
1627353259.8183057,39,556,0,15.759527405090537
1627353264.8183057,21,289,0,0.0
1627353269.8183057,25,280,1,3.584675487857237
1627353274.8183057,30,204,1,5.324856245955163
1627353279.8183057,39,602,0,26.689684370640705
1627353284.8183057,36,552,0,20.208756009198815
1627353289.8183057,48,787,0,32.70582485276315
1627353294.8183057,38,606,1,21.52416246054778
1627353299.8183057,38,315,1,20.658077224105384
1627353304.8183057,46,333,0,23.28604962555017
1627353309.8183057,32,613,1,23.473847502977556
1627353314.8183057,25,762,1,20.58544362713682
1627353319.8183057,28,749,1,20.290619210933993
1627353324.8183057,40,422,0,21.149646112148673
1627353329.8183057,27,433,1,12.333203196703927
1627353334.8183057,26,646,1,17.710510297662957
1627353339.8183057,39,759,1,33.22184152252526
1627353344.8183057,26,391,1,8.711969215369775
1627353349.8183057,45,245,1,23.174157290334975
1627353354.8183057,26,752,1,22.319528950979056
1627353359.8183057,38,791,0,22.237983253309608
1627353364.8183057,26,287,1,3.998520799202434
1627353369.8183057,30,327,1,12.49137083781342
1627353374.8183057,40,712,1,35.67793551060187
1627353379.8183057,44,518,0,26.82602322775589
1627353384.8183057,27,412,0,4.341812004949909
1627353389.8183057,49,747,0,32.08899727346214
1627353394.8183057,37,260,1,19.676326247773567
1627353399.8183057,20,406,1,1.699756568717138
1627353404.8183057,26,479,1,8.10730823522477
1627353409.8183057,45,539,1,28.22742982056237
1627353414.8183057,26,374,1,8.624540433042293
1627353419.8183057,22,589,1,11.456472153078735
1627353424.8183057,40,552,0,19.938395700476757
1627353429.8183057,49,353,1,33.05265152902611
1627353434.8183057,47,410,1,32.076684715476105
1627353439.8183057,31,494,0,11.406929791836792
1627353444.8183057,20,227,0,0.0
1627353449.8183057,48,399,1,26.269097542274306
1627353454.8183057,37,770,1,30.9635544316683
1627353459.8183057,46,648,1,39.81533599157102
1627353464.8183057,47,519,0,26.387746534819204
1627353469.8183057,38,753,0,28.980405209133576
1627353474.8183057,22,455,1,1.8297253611384896
1627353479.8183057,37,391,1,19.608890062255554
1627353484.8183057,41,474,1,24.118564629523103
1627353489.8183057,38,510,0,22.789162513366655
1627353494.8183057,39,371,1,17.509345028028818
1627353499.8183057,22,445,0,0.0
1627353504.8183057,20,568,0,0.0
1627353509.8183057,34,569,1,23.29871213892418
1627353514.8183057,32,687,1,25.27302355148574
1627353519.8183057,47,434,1,30.563094388756078
1627353524.8183057,21,489,0,0.0
1627353529.8183057,50,407,0,24.083959230926503
1627353534.8183057,38,637,0,25.769426590636677
1627353539.8183057,21,759,1,10.35831873438712
1627353544.8183057,22,485,0,0.12769971940781089
1627353549.8183057,39,688,0,25.495862088007932
1627353554.8183057,44,356,0,21.90967537587607
1627353559.8183057,29,316,1,9.796522653450566
1627353564.8183057,47,367,1,28.242125651629035
1627353569.8183057,36,452,0,16.98746948902051
1627353574.8183057,28,482,1,9.438096790706936
1627353579.8183057,42,339,0,21.030168890043033
1627353584.8183057,43,584,1,31.319565304074395
1627353589.8183057,33,324,1,11.735311213379314
1627353594.8183057,33,289,0,4.327587206756338
1627353599.8183057,28,434,0,9.818488307329067
1627353604.8183057,22,499,0,0.0
1627353609.8183057,25,567,1,11.401532061373413
1627353614.8183057,28,525,1,17.122024327912662
1627353619.8183057,50,779,1,44.99772076592171
1627353624.8183057,29,212,1,3.7012777680219084
1627353629.8183057,30,324,1,12.484079327137422
1627353634.8183057,30,639,1,17.589547356532062
1627353639.8183057,49,448,0,29.289273140980683
1627353644.8183057,27,262,1,0.9417212725033743
1627353649.8183057,33,703,1,23.795460378685014
1627353654.8183057,39,659,0,24.767665102143376
1627353659.8183057,24,770,0,14.577709566833086
1627353664.8183057,44,228,0,15.358606281701718
1627353669.8183057,45,561,1,31.58130829509534
1627353674.8183057,31,612,1,16.316456893290503
1627353679.8183057,23,269,1,0.0
1627353684.8183057,42,374,1,28.280322142180502
1627353689.8183057,40,369,0,18.635942662898998
1627353694.8183057,45,637,1,30.303449752506005
1627353699.8183057,50,503,0,33.885850177061045
1627353704.8183057,20,424,1,0.0
1627353709.8183057,20,797,0,8.696614382678373
1627353714.8183057,36,447,1,24.097139713498258
1627353719.8183057,49,576,1,40.352357417785655
1627353724.8183057,23,517,0,7.356800221861214
1627353729.8183057,48,356,1,24.430418807969545
1627353734.8183057,50,485,0,29.594063251932262
1627353739.8183057,20,694,1,11.549284060885327
1627353744.8183057,34,359,0,11.489662332525501
1627353749.8183057,35,318,1,17.34231984046866
1627353754.8183057,29,366,1,9.726190132102468
1627353759.8183057,25,782,0,8.26674345138204
1627353764.8183057,42,751,0,25.62757816315753
1627353769.8183057,28,262,1,1.585828515147008
1627353774.8183057,29,481,0,7.398980698030809
1627353779.8183057,27,585,0,9.030964008585439
1627353784.8183057,21,482,0,2.6370468190773755
1627353789.8183057,37,405,0,19.095166478891173
1627353794.8183057,23,542,0,0.19928159423964975
1627353799.8183057,47,492,1,35.89160628080996
1627353804.8183057,48,627,0,35.503075398576385
1627353809.8183057,46,627,0,31.511873524941336
1627353814.8183057,31,661,1,24.544602508798217
1627353819.8183057,42,598,1,32.91012322093263
1627353824.8183057,44,722,0,27.807887138256273
1627353829.8183057,26,263,1,5.9324919185377425
1627353834.8183057,31,397,0,5.555552959921636
1627353839.8183057,25,641,1,18.45669596209237
1627353844.8183057,25,397,1,10.22119239724507
1627353849.8183057,36,608,0,19.921403018553782
1627353854.8183057,35,524,0,11.458801399074533
1627353859.8183057,33,484,0,15.118611735016946
1627353864.8183057,40,404,1,25.897014771488593
1627353869.8183057,30,591,1,15.795060776115417
1627353874.8183057,42,552,1,30.380445839934158
1627353879.8183057,32,391,1,10.996051016586888
1627353884.8183057,48,571,1,31.48176539283411
1627353889.8183057,37,352,1,16.406529280924524
1627353894.8183057,34,578,0,19.522715401776637
1627353899.8183057,30,543,1,12.627174294484716
1627353904.8183057,25,665,1,10.539663384462976
1627353909.8183057,35,648,1,21.7711362412933
1627353914.8183057,23,448,1,10.089742886507524
1627353919.8183057,20,418,0,0.0
1627353924.8183057,29,280,1,11.124392439903765
1627353929.8183057,48,522,1,32.17091202394634
1627353934.8183057,29,784,1,25.620691233452682
1627353939.8183057,27,742,0,13.904553954639638
1627353944.8183057,22,379,0,3.6442101989662525
1627353949.8183057,39,403,1,17.818074524834834
1627353954.8183057,39,350,0,10.34302907558483
1627353959.8183057,35,420,1,14.289828783807552
1627353964.8183057,20,569,0,0.48069526769935855
1627353969.8183057,38,400,1,15.344515406207952
1627353974.8183057,45,772,0,37.18505310261105
1627353979.8183057,23,683,1,14.160881398147648
1627353984.8183057,50,578,1,39.11281157480992
1627353989.8183057,44,288,1,22.020934111749128
1627353994.8183057,21,347,1,4.20784403313216
1627353999.8183057,22,465,1,1.4194458047875247
1627354004.8183057,38,353,0,13.205354988341849
1627354009.8183057,23,301,0,1.4580343953489825
1627354014.8183057,35,300,1,11.732707057543106
1627354019.8183057,41,550,1,26.58234176153025
1627354024.8183057,22,788,1,18.94980091368511
1627354029.8183057,37,247,0,11.141639945553758
1627354034.8183057,35,685,1,21.99321662884168
1627354039.8183057,48,420,1,35.01847482122919
1627354044.8183057,48,424,0,22.261160145209768
1627354049.8183057,22,538,0,2.224937292143295
1627354054.8183057,34,572,1,24.850360502642886
1627354059.8183057,50,525,0,27.10727578585722
1627354064.8183057,49,670,0,38.348558773378734
1627354069.8183057,33,327,0,8.97802778206609
1627354074.8183057,43,596,0,29.743817525753173
1627354079.8183057,38,704,1,32.744903869261066
1627354084.8183057,37,438,0,10.767778065290031
1627354089.8183057,38,625,1,26.307028941336256
1627354094.8183057,28,282,1,8.924049611436441
1627354099.8183057,26,577,0,12.047454003325642
1627354104.8183057,32,303,0,10.294679071883644
1627354109.8183057,49,429,1,36.253447260167626
1627354114.8183057,29,574,1,14.796035964311237
1627354119.8183057,31,693,1,25.08198684810538
1627354124.8183057,32,247,0,2.6472695165056424
1627354129.8183057,25,209,1,0.0
1627354134.8183057,46,406,1,25.34726048377324
1627354139.8183057,20,524,1,8.414821467027394
1627354144.8183057,31,517,1,12.0583867812274
1627354149.8183057,38,288,0,11.991657975853022
1627354154.8183057,31,216,0,7.198757249847526
1627354159.8183057,29,745,0,20.48329123769647
1627354164.8183057,42,319,0,15.042944235724088
1627354169.8183057,27,225,0,3.7121339470335117
1627354174.8183057,44,530,0,22.36255794561682
1627354179.8183057,30,205,1,3.550850220813325
1627354184.8183057,41,333,0,17.30013766713606
1627354189.8183057,31,611,1,19.15820275107909
1627354194.8183057,26,663,0,8.77595082150836
1627354199.8183057,26,362,1,6.9997219138380595
1627354204.8183057,32,568,1,21.14321156511769
1627354209.8183057,41,747,0,26.693774879195306
1627354214.8183057,38,565,0,15.444452797261537
1627354219.8183057,24,540,0,4.562836564734095
1627354224.8183057,20,553,0,0.0
1627354229.8183057,39,225,1,15.352839275796617
1627354234.8183057,45,722,0,34.81262117020238
1627354239.8183057,40,687,0,25.310672200636276
1627354244.8183057,21,466,1,4.9525836722739935
1627354249.8183057,32,692,0,16.44468587435145
1627354254.8183057,42,743,1,37.589718599908096
1627354259.8183057,34,752,0,17.408218744604262
1627354264.8183057,23,759,1,10.103993982825608
1627354269.8183057,28,605,1,16.034543050124142
1627354274.8183057,49,232,1,30.778211446611962
1627354279.8183057,25,797,1,20.882493367596854
1627354284.8183057,34,468,1,13.58458454009409
1627354289.8183057,34,328,0,14.140787981237665
1627354294.8183057,42,770,1,30.250808405043202
1627354299.8183057,45,701,0,31.341555134808566
1627354304.8183057,30,659,1,19.139580169933858
1627354309.8183057,27,552,0,10.54706975577279
1627354314.8183057,31,754,0,19.74432657256635
1627354319.8183057,33,649,0,14.867456618841885
1627354324.8183057,49,296,0,19.40647138840303
1627354329.8183057,32,351,1,10.509845268596589
1627354334.8183057,48,389,1,29.411699252738615
1627354339.8183057,39,409,0,18.316199367880248
1627354344.8183057,47,318,1,30.23177310110706
1627354349.8183057,38,338,0,9.143673209131375
1627354354.8183057,48,252,0,25.34091810040347
1627354359.8183057,34,752,1,28.996672985798565
1627354364.8183057,26,446,0,0.5223082344241343
1627354369.8183057,49,554,1,33.153539202130546
1627354374.8183057,30,771,0,17.019574006408675
1627354379.8183057,34,616,0,15.895547305056471
1627354384.8183057,45,734,0,26.54860948113227
1627354389.8183057,34,499,1,18.701138846918944
1627354394.8183057,45,606,1,35.88612017687566
1627354399.8183057,49,358,1,26.04892760753684
1627354404.8183057,42,454,1,21.2423965469841
1627354409.8183057,21,544,0,2.638077543010949
1627354414.8183057,32,713,0,21.82258149713548
1627354419.8183057,29,577,1,16.76675745073136
1627354424.8183057,30,559,1,15.775435755070404
1627354429.8183057,37,455,0,11.501759798628886
1627354434.8183057,39,722,0,29.693483552361702
1627354439.8183057,38,572,0,16.99815691395451
1627354444.8183057,24,343,1,4.779595115606489
1627354449.8183057,50,441,1,32.439799355592385
1627354454.8183057,23,743,1,10.901559476816427
1627354459.8183057,27,520,1,15.356312358623795
1627354464.8183057,32,391,1,18.87198840077847
1627354469.8183057,34,258,0,12.17956972577836
1627354474.8183057,23,223,0,0.0
1627354479.8183057,39,633,0,23.80457177860991
1627354484.8183057,41,634,1,32.3441513400758
1627354489.8183057,37,320,0,17.106276865462725
1627354494.8183057,46,408,0,23.73869667746072
1627354499.8183057,26,782,1,14.835019736103709
1627354504.8183057,35,536,1,21.580968926869005
1627354509.8183057,38,397,1,22.864487450383265
1627354514.8183057,50,290,1,29.282501297656463
1627354519.8183057,35,247,1,12.57670451496051
1627354524.8183057,22,452,0,0.0
1627354529.8183057,34,746,0,20.509029841759958
1627354534.8183057,36,436,0,10.146333695854432
1627354539.8183057,27,755,0,17.053443294980955
1627354544.8183057,22,646,0,1.94190350162242
1627354549.8183057,43,655,1,33.203216651938014
1627354554.8183057,46,200,0,13.061779665495251
1627354559.8183057,39,578,1,23.2226082535538
1627354564.8183057,43,271,0,20.967931339283183
1627354569.8183057,23,481,1,12.199430601359046
1627354574.8183057,49,245,1,23.62336600430439
1627354579.8183057,20,577,0,1.38555193058528
1627354584.8183057,34,671,0,21.45136570389328
1627354589.8183057,23,502,1,8.144243164416261
1627354594.8183057,37,719,0,21.2808061846772
1627354599.8183057,35,587,0,17.667253629980518
1627354604.8183057,44,492,1,30.09223309257758
1627354609.8183057,43,364,1,21.861335060890312
1627354614.8183057,20,622,1,7.075737753898284
1627354619.8183057,31,739,1,19.06073259825561
1627354624.8183057,50,508,1,31.4113931056071
1627354629.8183057,46,716,0,35.58637639804642
1627354634.8183057,20,490,0,2.0506620253774583
1627354639.8183057,40,769,0,28.95820440888444
1627354644.8183057,24,533,1,14.39295161354237
1627354649.8183057,47,226,0,19.565597030316624
1627354654.8183057,46,594,1,30.77848392222068
1627354659.8183057,27,619,0,8.212098091210354
1627354664.8183057,47,634,0,28.34936770308383
1627354669.8183057,39,310,0,11.55852617721525
1627354674.8183057,30,238,0,0.0
1627354679.8183057,42,355,1,20.028783138968738
1627354684.8183057,27,226,1,1.907507488981496
1627354689.8183057,39,360,0,15.965888264060055
1627354694.8183057,43,512,0,22.17476757052075
1627354699.8183057,34,277,0,9.661878303289887
1627354704.8183057,31,511,1,16.072644947710362
1627354709.8183057,30,746,1,20.853149497118693
1627354714.8183057,45,269,1,27.801050670667255
1627354719.8183057,46,286,1,22.336400257543893
1627354724.8183057,39,583,0,23.70997926447972
1627354729.8183057,37,400,0,10.750712462625087
1627354734.8183057,35,733,0,17.589505094404313
1627354739.8183057,47,721,0,30.85093298646837
1627354744.8183057,29,563,1,14.068246617238202
1627354749.8183057,48,409,1,35.445168010831644
1627354754.8183057,47,423,1,29.002076454139896
1627354759.8183057,26,355,1,4.568118924824592
1627354764.8183057,45,432,0,27.157573052222258
1627354769.8183057,46,438,0,23.497236292624237
1627354774.8183057,50,549,0,34.66657770617271
1627354779.8183057,46,236,1,22.417854149817458
1627354784.8183057,39,355,1,20.996885129441555
1627354789.8183057,32,791,1,21.244466108411338
1627354794.8183057,32,349,0,9.531853232652313
1627354799.8183057,41,287,1,17.834763240670064
1627354804.8183057,45,314,1,25.36045686035692
1627354809.8183057,36,782,0,26.368735702971104
1627354814.8183057,32,433,0,9.054184611681531
1627354819.8183057,48,523,1,34.82426924217427
1627354824.8183057,30,419,1,10.473185523729752
1627354829.8183057,47,505,0,30.329248861563258
1627354834.8183057,32,297,1,14.693629384210587
1627354839.8183057,28,286,1,9.841581784223772
1627354844.8183057,40,510,0,21.317359300422964
1627354849.8183057,45,625,1,29.309847098047168
1627354854.8183057,34,253,1,17.098832625733497
1627354859.8183057,42,380,0,20.31820326230742
1627354864.8183057,50,437,0,26.91364163273355
1627354869.8183057,37,611,0,23.03454936891945
1627354874.8183057,22,274,1,3.9339861368706712
1627354879.8183057,44,786,0,35.31115286515082
1627354884.8183057,49,559,0,33.86803024621126
1627354889.8183057,26,646,1,18.479055962840008
1627354894.8183057,32,214,0,0.0
1627354899.8183057,35,683,0,20.45113101200094
1627354904.8183057,45,577,1,37.03222841596041
1627354909.8183057,24,438,1,9.786957771626119
1627354914.8183057,21,231,0,0.0
1627354919.8183057,26,673,0,11.941581870285
1627354924.8183057,40,499,0,16.497518845991443
1627354929.8183057,21,487,1,2.105496654014762
1627354934.8183057,45,404,1,25.981645567731384
1627354939.8183057,29,427,1,9.451076748789488
1627354944.8183057,49,323,0,25.083903733363655
1627354949.8183057,24,607,0,9.607078241024272
1627354954.8183057,22,505,0,3.564476550536198
1627354959.8183057,37,676,0,23.525415923894233
1627354964.8183057,34,274,0,3.7862029517613536
1627354969.8183057,35,509,0,10.307410075546093
1627354974.8183057,33,800,0,24.36398573678735
1627354979.8183057,37,784,0,24.64443920210107
1627354984.8183057,35,737,0,21.25529495824505
1627354989.8183057,39,553,1,29.089748434849227
1627354994.8183057,34,583,1,18.957593049540225
1627354999.8183057,50,543,1,36.66995860227952
1627355004.8183057,50,378,1,35.525102710126575
1627355009.8183057,41,505,1,22.875810715531927
1627355014.8183057,36,733,1,22.46806282820841
1627355019.8183057,47,486,1,29.327426300792055
1627355024.8183057,23,714,1,10.210542332607472
1627355029.8183057,20,735,0,1.3932386380499093
1627355034.8183057,28,673,1,18.05921360788545
1627355039.8183057,24,372,1,1.3323317396152432
1627355044.8183057,40,617,0,23.331936869425984
1627355049.8183057,37,283,1,14.189741676217125
1627355054.8183057,27,558,0,8.70681070090755
1627355059.8183057,22,295,0,0.0
1627355064.8183057,37,582,1,23.227804210422477
1627355069.8183057,28,664,1,15.973350130288168
1627355074.8183057,48,448,0,25.83232652114085
1627355079.8183057,27,702,0,10.10211561318934
1627355084.8183057,45,282,1,21.622390298052302
1627355089.8183057,44,621,0,22.722940909210507
1627355094.8183057,42,293,1,24.37847841083722
1627355099.8183057,50,508,1,39.39049869561765
1627355104.8183057,43,260,1,19.88136314575573
1627355109.8183057,47,534,0,28.955004641943383
1627355114.8183057,21,370,0,0.0
1627355119.8183057,34,581,0,13.20814668147677
1627355124.8183057,26,606,1,11.930649615479787
1627355129.8183057,40,457,0,20.7802956563866
1627355134.8183057,36,755,0,19.31657799787227
1627355139.8183057,35,275,1,17.433446722056665
1627355144.8183057,48,273,1,25.33881551458569
1627355149.8183057,49,612,1,39.995462854894775
1627355154.8183057,34,235,0,9.454310218391328
1627355159.8183057,24,646,0,9.096133434760258
1627355164.8183057,46,731,1,39.97847359684314
1627355169.8183057,41,523,1,28.419177265767257
1627355174.8183057,23,343,1,1.1554670591266856
1627355179.8183057,37,487,1,20.24277107378053
1627355184.8183057,28,700,0,15.985100501582947
1627355189.8183057,50,593,1,41.094263009802255
1627355194.8183057,20,536,1,4.781068356983572
1627355199.8183057,41,216,1,22.506695824877948
1627355204.8183057,30,654,0,14.014095109331787
1627355209.8183057,35,462,1,15.781120032368719
1627355214.8183057,41,719,1,32.466033848284226
1627355219.8183057,33,783,1,22.549002466333793
1627355224.8183057,34,675,1,22.2665434645274
1627355229.8183057,42,624,0,22.764146935811485
1627355234.8183057,40,782,0,29.160322038083713
1627355239.8183057,21,683,0,9.620013102586588
1627355244.8183057,42,649,1,32.024099589054416
1627355249.8183057,25,535,0,1.5681528511365477
1627355254.8183057,48,527,1,38.082566495785926
1627355259.8183057,30,459,1,15.540662306918307
1627355264.8183057,27,775,0,16.74945990731158
1627355269.8183057,30,566,0,8.1184618531348
1627355274.8183057,39,510,0,15.755839198676522
1627355279.8183057,22,353,1,2.74614939206874
1627355284.8183057,28,394,1,11.866878630047859
1627355289.8183057,36,258,0,11.907771125288102
1627355294.8183057,30,361,0,5.148654802328922
1627355299.8183057,45,213,0,19.472879459104806
1627355304.8183057,44,394,0,24.809996997049023
1627355309.8183057,43,638,1,31.448305507220542
1627355314.8183057,30,782,0,12.907496320374515
1627355319.8183057,27,237,1,1.2570996687711202
1627355324.8183057,34,242,0,10.437299951098716
1627355329.8183057,36,780,1,28.38159298494648
1627355334.8183057,31,542,0,14.057605371744533
1627355339.8183057,20,532,1,7.409401905547118
1627355344.8183057,26,493,0,5.640393789514769
1627355349.8183057,29,767,1,20.544493022276374
1627355354.8183057,29,421,0,7.579296487878122
1627355359.8183057,34,599,0,20.125634133433305
1627355364.8183057,38,631,1,29.203351431101723
1627355369.8183057,48,677,0,33.46886535033612
1627355374.8183057,30,431,1,13.331290477337962
1627355379.8183057,42,526,1,24.939531885188607
1627355384.8183057,24,390,1,5.3669228800250295
1627355389.8183057,22,335,1,5.298523372666435
1627355394.8183057,48,552,0,29.37191425310187
1627355399.8183057,40,289,1,23.932930038472158
